Avg. Area Income;Avg. Area House Age;Avg. Area Number of Rooms;Avg. Area Number of Bedrooms;Area Population;Price;Address
7026839878759000;59189982887434600;4365670693163540;3.12;3914357004475400;10125454916159100;36248 Smith Avenue South Rebecca   AZ 14861
7403061555328280;4723381297249280;55730915971537500;2.4;4678472521465350;1194594988366490;445 Johnson Rue North Andrew   RI 94297
7232461836524910;7657627826154190;5820731843409240;2.41;4635147061039070;16923085897661000;33535 Alvarado Junctions Apt. 327 Leville   ME 36143-8095
7048929299690780;5907266842868520;70254808221099000;5.06;4879654452141570;15417462905590500;8489 Johnson Throughway West Brianna   NV 24375
4553076803523640;5402340616763090;7069743705884490;3.32;31000299036528800;42690618286889000;241 David Radial Arielmouth   WI 24753
5076839659731100;5172956405958380;8017690841851950;6.19;32501300314706300;8427779924727180;94169 Rachel Ranch East Catherineport   SD 70475-4606
5559307980605690;792028169278314;79761841267657600;5.45;4206769393530640;1574526977070150;95191 Holmes Lights Apt. 546 Stuartberg   SD 11501
8903056170908110;6243065203370700;6347262170261290;3.12;61402314997556800;20335467845739800;498 Campbell Spur Timothyton   WY 94818
7798428105090590;6732118939867160;5620779363987660;4.27;41723235867701200;14885351595646700;315 Valerie Summit Scottchester   HI 13703
6908455162979430;67650763656784700;5772280411968980;3.02;3922957971128540;1191564199934320;58244 Gregory Stravenue Suite 061 Markberg   OR 63045
60865561617864000;50054186555073600;5502792730578430;2.09;5084260664623170;9276774223195150;9027 Amanda Skyway Suite 280 Tylerhaven   WA 61983
7825584476906210;6527109334714170;7432617799583440;4.18;25101349374788100;14896677500101300;7835 Lee Park North Hollyland   PR 82345
6634704470785570;4643660663194290;5335454983971130;2.11;44644247790468200;93049333131078;764 Christina Groves Lake John   ME 30645
6783953007222190;76404789846840100;7348255326880060;5.31;61073280298611500;17899994438613900;9259 Osborne Mountain Hughesmouth   MP 25441
5869451501745030;7394768107599370;92694526248377;4.32;499609772361385;17086313653701400;Unit 7385 Box 9302 DPO AP 21450  
6987639825207090;68446887384818200;77315387429419700;6.21;2737990016538990;1446597122057400;67623 King Street Suite 141 Solisbury   MT 04837
6707997603720160;57671219907348500;6952632517478570;2.26;3343409617711060;1204214030496830;0709 Willis Motorway Heatherfort   FM 22804
7192006730495380;5241977550888310;6169854621469190;4.3;2950584117449150;10888342900883400;84171 Johns Wells Apt. 868 Sarahberg   DC 35407
7249081468855530;5453652414452940;5662264373631740;4.25;1798145046533100;699222836143786;824 Kari Gateway East Shelly   MT 69900
6535414001097110;5756912711637450;69238918601010400;3.36;3394693546209210;12051142302070500;41950 Navarro Light East Amanda   ME 66433-0001
7649331515907030;6790966648930300;8026935025892360;3.34;4184837111345060;17619605686365900;8123 Brad Ridge Suite 510 East Daniel   MS 75510-8888
5050209418755040;7407850298498960;6666403435976800;3.17;37593862490941700;12864773958779000;3025 Steven Underpass Foleymouth   NM 73471
5794229220789900;5471723697712620;6311452472059690;3.41;3338808214829300;8160582238053270;965 Murphy Pine Apt. 929 South Joditon   ND 44858
6093556170778590;5691659801125200;671448933352836;3.05;26703921327865200;8747552932874020;Unit 2286 Box 6344 DPO AP 49001-4308  
4319211440924880;7551820539538540;69189302703238700;3.24;3413402098606550;10546069845532800;792 Cameron Vista Apt. 831 Villarrealmouth   MN 48095-1533
6663110885680750;6772021510139390;69237054200257800;4.47;61361730476945900;17142662737553400;69002 Ford Route Apt. 555 Marcberg   VI 90052
686963472622258;6378851616958000;7346886988435910;4.03;4185671867301460;16015274148865000;3011 Gray Bypass Hodgesstad   AS 71104
5102601920957450;4868855425996340;7204504544846890;4.06;2385349870494260;4261004805486330;1289 Amanda Extensions South Ericshire   GU 99528-9481
8805431028963820;5758677140272440;6940595330270730;3.29;22289733475888200;14546992314104700;558 Jackson Overpass Apt. 511 South Brittanyshire   GU 55774
5036253809467980;558257393493258;4608842675091290;2.4;23611056225171200;31416783427680000;56573 Matthew Extension Apt. 145 Suzannemouth   GU 54881
6632099447916490;62873403527226;6808607097714520;2.5;16803479991635300;9336092580703910;158 Martin Roads Michellemouth   LA 58398-0605
7692614477674590;5977250420121610;5751756292970970;3.23;4583601686522570;13536354103963100;728 William Drive Ortizville   TN 98109
7490535291757340;5981717243992400;7503816552039980;5.06;4119074956648450;15873579464305800;15465 Davis Forks Apt. 153 Wardton   NY 26628-8352
7614969359095260;7241230672447080;6632118775513330;3.42;31566960548631300;145767290568856;043 Ryan Junctions Suite 853 North Joanna   IA 67146-0005
6564386247554420;6350233498066990;7095461431437460;6.12;4888249036062330;1265927359738190;79881 Myers Fords North Larry   WI 13795
7491040482670150;5949550209109880;715219861879022;6.26;39407693743394600;1562573061081010;814 Glover Plains Port Andrea   IN 33085-0999
5024137340686640;7103036736264840;72413126193112300;4.38;53804918290020100;13761468111116700;05493 Palmer Terrace Kimberlyton   TN 20895
5515912375153340;5724654547497190;6652983441690680;3.2;2791173158984330;7647998830136810;05581 Williams Mews Suite 810 West Ashley   UT 88476-6322
6429865142010050;7004974009083940;7025781900047370;3.39;35999975533225500;1206986885234280;9971 Jay Junctions East Davidmouth   VI 16466-3291
56348353343343800;6336786947895270;4891681432096010;2.2;2347697360308420;6492235060818360;1629 James Pines Port John   LA 49420
9766906449084350;6888762610967630;67393794603525500;4.14;43203271060336300;2102244496777060;0646 Martin Pass Kimberlyberg   GU 73453
6997031801009910;68417833988682300;7366424943486300;4.24;3364936857222940;142995180389933;24925 Whitney Point Suite 416 Melissamouth   VT 50514
63402768334950500;5530011008560220;6621723068108500;2.1;32620837457978300;8325597975509290;04560 Chad Plains Clarkshire   ME 86546
6909141138473680;7078539030015010;7051638797971360;5.42;3270783442546510;13393036569163900;Unit 8410 Box 5521 DPO AP 20914-6877  
5787699536422130;3485869966514750;5961239758789810;4.25;3680046042486130;57971010976594;367 Morgan Lodge Suite 363 West Laurenton   PR 70182
6571830197384100;4907384606359520;4147430721617340;4.14;54798511450860100;9957216273979770;410 Benjamin Row West Cody   TN 04841
6160158059327800;5497874148317670;6479527311322170;2.05;17410389603708600;7455238383444330;3955 Tucker Square Apt. 923 Allenview   CO 55555-8106
6586497112171160;573781048900099;8059131686273170;6.33;1809239859286660;10044716608776500;770 Bianca Pine Suite 492 West Brandonview   VI 71611
53230119706750100;62743596728243800;10024375374429300;3.06;27360812222936600;1311432388111680;71718 Barrett Ramp Caseybury   NH 91777-4042
856838559507584;6597538707599450;54642647824980200;3.24;2642891317089370;12469369457814700;25869 Albert Isle Apt. 057 Lake Victorborough   TX 80274-9001
7879235526831600;5735399274615150;6559514912661380;4.01;295782212024881;13414495715910200;Unit 0248 Box 7958 DPO AA 89432-7985  
63830173848141800;45915333129961500;73991034971049700;4.02;29862958765800000;10203368832747500;615 Hale Camp Suite 218 Josephside   ND 69787
5993015606780600;7055711218375920;66931494196851500;4.28;44095461559604800;13208970134556500;21153 Wayne Hills Suite 053 North Keith   FL 12086-3774
8089897215589220;5559223351780430;6801835856383490;4.37;3753043139087150;1443470037082040;Unit 4225 Box 8935 DPO AP 67094-7879  
4790468551074660;6285249311758710;8051999208647760;3.4;33853919599119;8840152270688230;Unit 3397 Box 4463 DPO AA 91280  
7106899611445100;4746896448058780;9387912580919020;6.2;3572401849236340;13555569536497200;USNV Wright FPO AA 70734-4928  
6762221961064830;5813927734760920;50711118668430000;4.16;3535984846516350;841392493028112;USCGC Joseph FPO AA 84443  
60437722660494000;5102177022736480;56696002700870500;2.42;3046170341347900;6196642511643850;3025 Calderon Lakes Suite 215 Sharpfort   DE 51855
7762822157663230;6215553683517600;7314935944980660;6.0;2625711684841580;14469827614704300;7836 Smith Fork Mcintoshhaven   CT 99600
9024476179876840;68547013471549900;6151475524764480;4.17;1777137989716640;1575680036970010;8716 Fischer Mountains South Frankstad   GU 09517
7443956614457290;41802145910897000;79644135673126900;5.28;4407938816105500;135163983872163;7729 Avila Glens Apt. 852 Butlerhaven   NH 43950-2402
8081928657338590;620774105221012;8065919755486850;4.38;34535990706533200;15438016545592900;11042 Shawn Skyway Veronicamouth   MS 91207-6056
7300349570984350;51524636654982600;6820051097035970;4.43;2350000686580470;1101239492185510;562 Medina Heights Apt. 359 West Robertton   MA 89628-9347
6696438136158790;49996183685062200;7473866429633910;3.2;360439171142742;10341809492611000;03150 Savannah Island Suite 695 Davisborough   PR 91379-3601
736171610348896;4949914268285470;73737871564022700;5.06;29735357984295900;1139360434008340;112 Everett Points Suite 792 Stephaniehaven   FM 48187
687510832549764;4979127980771980;7380271214086940;6.1;25504960316464800;11163517534385700;066 Brandon River Suite 915 West Brenda   VI 79772
786938408020391;5791574194839930;6453815822544820;3.15;44210155242654300;15260133295975200;0608 Pamela Mews Apt. 981 Camposfort   NH 70888
64317651436453900;6566351099518020;6487273842689110;2.34;22295721905190800;10200980413818600;464 Shelia Squares Port Maryberg   IA 30439-2823
719393710407762;6994091107090330;8025891006015330;6.11;4005387810424450;161707227721383;2314 Jeffrey Prairie Goodmanfort   MO 09014-1562
7186845488517570;6449894320418540;7529148738424300;5.22;4218781233758740;15674822680612700;44216 Lawrence Branch Suite 013 West Matthew   CA 71303-7984
84855841796854;4273395859238650;5310761266224160;4.05;43119697028073700;1134273424521420;87336 Dorsey Union Hillmouth   WI 61461-5466
729696733218016;4829483144028;7808808095096690;4.06;402628279599652;14348030613081700;88392 Joyce Locks Suite 992 Lake Scottview   ME 38475-3916
6859904341313860;4526574351554970;8781110948035270;5.45;4433996289346850;12348372060070000;Unit 6023 Box 7633 DPO AA 46376  
6464489880906290;32320594904933900;6518794323582410;2.13;45329508836767200;8633861737937300;3593 Smith Shores Apt. 821 Jennaville   SD 31313-9212
62677192994136300;6239752520780440;6036458018078100;2.31;5016261135281660;12464103405779800;PSC 8807  Box 1732 APO AP 16899-9076  
6338081467003760;5344664036395250;6001574334569030;2.45;40217333577428000;932979360621325;3499 Stuart Plains Suite 304 Aaronhaven   NE 83521
7351539285571980;5997008830755160;7884560514909890;4.3;35015078149058500;14680304077797000;064 Kristy Tunnel Allenfurt   GU 60403
58518000194965800;5988531572912710;78348675013902000;4.3;4401141990576010;10878028877692300;7407 Thompson Row Rachelton   VA 34324
6001533707222870;6118306400376790;872882546251151;5.36;27854687918708800;12604844621029700;96095 Erin Meadows Apt. 708 Tracyfurt   KY 13198-2585
73724214508181;6514715093630350;5713653887529190;3.04;33025443117166500;10211220523475100;USNV Byrd FPO AA 21590  
8185098838561230;6385530181163650;4334884494423240;2.39;4263495086393370;13754672709967700;739 Melissa Parkway Brendanville   AR 09959
8155919833734890;499811939991427;4802796915946130;2.03;457775515553716;1224792356950680;251 Jenna Shore Port Brianchester   MH 40145
6204142829314110;6692077852895770;7121938798714520;3.25;4606997691158920;13768980583895200;1500 Chen Tunnel Port Williamburgh   NM 21980-9681
7693585040730500;53963631417985500;9349175608910920;6.5;25763643248976200;16421642161155400;75974 Mueller Grove Port Brian   WA 54211
7056446383656280;6335995235991050;64694656996451100;4.43;36308244710183;12105738552657400;21869 Willis Flats Suite 963 Rachelberg   VI 51379
7088551170433690;74890753807551500;5401579141401540;4.13;397301575444799;1246595160288160;68634 Bowman Wall Apt. 657 South Lindsaystad   AL 23019
5174205169814490;49763847859654700;6862250095476180;3.22;45458311723716000;8120590590565010;568 Gloria Road Suite 451 Kimfurt   WV 22760-4628
6183023950122860;6099760912355620;65435423601471500;3.16;37688390479279900;10548560326670000;70673 Christopher Mountains Apt. 785 West Mikeside   AR 76748
7358286265963060;7425390997093100;5965859466598840;4.27;36759652549341200;13844321532990900;004 Gilbert Rest Apt. 122 Josephtown   IA 22209-1112
7399897604731680;5702047486919290;4779414719276260;3.2;4994748099076030;11331264838613500;PSC 8727  Box 9505 APO AE 83389-7909  
62270593766584000;5486476593663880;7841884408106820;5.07;5662645629199730;14704769871032600;8170 Nguyen Lakes Suite 553 Richardsland   VT 91383
619431916491392;7202716558428940;661398258721109;3.07;4120471039266350;1326837455537670;72922 Gerald Run Bennettbury   IA 79096-0033
7110805396693210;5337521408012920;8304266750130760;4.4;39238484876872300;14419562019363900;1601 Smith Grove Angiefurt   ME 26214
774857106799997;5799168209264610;6563428007872920;4.07;3329659384435280;12782047815629100;2911 Fowler Fork Suite 529 North Justinfort   IA 72280
56516903647493600;5323563633422080;6995307464955510;2.03;3416993466575230;8039198064717610;9920 Vasquez Road North William   VT 10512-5275
8612976401633410;7002562784868670;6433308459853900;4.45;43393297536737500;18801270624823800;1507 Jessica Brooks Suite 222 Scottberg   FL 04150
7003002061169030;6223011942386860;7656969157084150;3.05;26782556268854700;12617154616659900;31625 Forbes Terrace Apt. 550 Masonview   WY 92231
6844904732112930;8390376003870290;10144987898345000;3.14;20145886507895300;18101584867088500;46215 Craig Causeway Suite 574 Joyport   DC 81001-1533
6951848172444300;67288475750793100;7415805961764800;3.48;3657018205400860;15274923438923000;8847 Raymond Burgs Suite 427 North Richard   CT 27306-6334
62911518317444400;62835598897443300;6056316024226690;3.25;3973827109286680;11330843238238300;7279 Gonzalez Branch Jamesfurt   MO 42807-4704
780606507282977;6377932266752440;6365205749253000;2.07;4715172225757750;14911452404770500;417 Fox Rue Suite 365 New Anitamouth   WV 41012
7171470067643430;532201862753574;5229619480723940;3.22;2829409414772160;8531428085249780;14889 Morrison Light North Nicole   DC 75835-8124
5897057956655690;5686392608327020;76883186943214500;6.22;1899177716834300;9736887554994220;15561 Cameron Cliffs South Mark   NE 53966-8240
8971684073616310;5216626583898300;7494639257339550;6.21;6088685260753320;2105991791564200;852 Olson Manor Apt. 860 North Meaganhaven   MP 22777
589455069995847;6635288857466720;449007175494295;4.25;47225667650247900;9483669678974450;399 Lindsey Extension Port Elizabethport   ME 70413
8809037432225180;4192968843877990;7503210113234890;4.34;5583358222943250;16414736623413600;912 Michael Well Lake Taylor   AK 56349
6126949231052300;4760420941607380;7804221688978370;6.14;4107948626882740;9993697983646080;07975 Olivia Drive Suite 412 Shelbyview   WY 49540
7791026990020380;4638074724204730;6304586149753270;4.35;2812682563914070;9831803746417830;7319 Gray Street Apt. 003 Hamiltonshire   WI 70268
7150087164055190;7759013435331410;57480822230334200;4.09;33741741198296900;14398926324951400;1296 Elizabeth Street North Stephen   VA 49776-7211
7704901998597250;56148538267499400;5657957745852970;2.17;1914668419271620;8125122412531740;10594 Lee Burgs South Daniel   NV 82349
7247489346293530;6702517795310150;7310818250420960;3.16;3330705500670560;1304511899068560;3038 Smith Springs Sarahville   MI 32945-5394
6986602451160240;5832026529744590;6873508166759940;2.14;4860133237137390;1246270009685800;0307 Delgado Neck Apt. 340 Sarahfort   SC 76572-8997
7835535369995030;5410086330448660;6858259095849920;4.02;26740954574031100;1277112116945460;797 Jerry Loaf Christinabury   DE 10481-0476
7654147991577510;5660339804445540;8177654293293060;3.03;45686082732624700;1734814160325650;60984 Jeffrey Walk Lake Devinport   NJ 48846-8791
687791742956941;51986505736867000;7836796128173750;6.11;18901415431760700;8699240584222440;649 Miller Fork Apt. 925 West Geraldside   VT 87236-9508
5203491152937100;6955354409743500;6836093450024600;2.2;20444786271146200;96172746838822;3476 Romero Track Suite 459 Samanthaville   CO 31117
9193780788779420;51539423449131300;6905806011909730;4.37;19332419776020700;12671508366871300;61051 Richard Locks Apt. 499 South Cindyberg   WV 41881
6646792305131770;7484255954439760;6570454840922630;4.27;59258486023751800;18201895328040900;060 John Place Suite 221 New Susanmouth   DC 29629
6239928279006040;5031460472842890;6657811047407430;4.02;29409211865989800;7163446279481950;1504 Michael Tunnel Kathleenfurt   SC 35732-2763
6347725769591510;7581828099790800;702340255705078;5.31;28894497938295500;12044006157420900;004 Jessica Rapid Apt. 549 Chelseyshire   MI 32396
6739696810540770;70434349124115200;7661429433299780;3.21;4276837335675820;15608050707927200;47072 Middleton Isle Wrighttown   NE 39331
8037144641792220;74978373184710200;8318208245352850;4.36;18859290302132400;16442420241495300;27895 Snyder Trace Michaelstad   NM 96388
6427653753113500;6993607043844500;93823655970767;4.14;4072877665834920;15863121579576700;4618 Yolanda Valley Suite 686 Ashleyborough   NH 90179-9423
5908472519507660;708656427622656;614405887281539;2.11;4295590836023480;10732541440631000;173 Robert Viaduct Suite 666 Duartehaven   IN 29424
55040239855865400;611305499014738;4977169149857930;4.29;580406742157225;10908889630292200;198 Jason Mall Apt. 708 Laurieside   CT 55153
7780318624980650;6646958009180900;7161329308012250;5.38;42090948198130200;15681816144646800;Unit 3061 Box 5285 DPO AP 84263-3820  
4976703432735210;66563897333810500;7020757422825680;4.06;40776079113984700;9279789092449580;556 Morgan Locks Griffithton   ND 65308
5674141659919820;57850983136462600;8590280907129400;6.22;26252129330256000;9850069861893150;099 Robin Wall North Andrea   VT 47173
6590480993466790;6305504898577820;739157655434857;3.26;43800050859355200;1636414892073320;18209 Francis Hollow South Mistytown   ID 70388
7301981771967350;7277487017003680;5754071063100790;2.43;50931751525884200;15424886947641900;413 Ruiz Harbor East Dwaynefurt   AR 67836
57521685503278200;5318380629874740;76417619151096400;4.38;29113408728860600;806255875632613;19677 Harris Port Duarteberg   ME 21314
7148695568299230;4924755232988050;6888194935160500;2.2;41479082319347100;11013411944382800;1494 Jesse Square Tracyshire   OR 66419-4633
811078959990525;6537477885910110;839101604066045;6.3;4093698963551410;17873245057527500;Unit 9428 Box 9990 DPO AE 77397  
7200681108661470;5717784480096480;6942240487907440;2.01;37402083926552200;12355932765775200;79128 David Stream Suite 581 Gibsonview   DC 25798-0052
6607192533414810;6354552331566300;673359851604315;2.27;19935302674353600;10336264114965100;1029 Warner Mountain South Danielleville   DE 93493-7910
7265535365221420;59239082938549500;7378111938165010;3.02;3803925298988650;13358483322776100;7824 Alexander Wells South Michael   RI 90908
6068592639601320;6240501135357740;7151434764306240;6.12;27530565993694600;9434698080245090;955 Yates Spurs Wandaborough   MS 55302
810449447614553;618116344425007;60751564553811500;4.48;3851248319934090;1382998251065430;6333 Courtney Mountains South Amandashire   MA 58101
5831886149997880;6643225713208810;7028824445562250;4.29;29491635273179100;8592087212247140;20090 Stephanie Branch Suite 447 Amandaberg   PA 77785
6567459699371530;65838917720184300;7120266465897860;4.0;3449279330991740;123462959549004;3159 Griffith Plains Apt. 215 West Briantown   AZ 75098
7885980765933770;5834477296473470;6948152213822850;3.15;38198797358944300;12488452090319600;0865 Amy Circles East Erinburgh   VT 38076-2616
7584498746031140;5876525482962260;66864444726511700;4.17;31903375466848800;11089125146293400;985 Matthew Circles Apt. 923 Dannymouth   MO 92329
776158513434013;6200602930130860;6909326581760940;2.27;3659152344845070;14664117902126400;0243 Banks Cove Suite 863 Williamchester   OR 45035
5598813922859430;7187558598597560;6083343254935350;3.43;55042914431506500;14540350082315300;Unit 7390 Box 2056 DPO AP 25324  
7957160308353220;7275676679587200;4298220549817000;3.3;436017107009816;14572306462415500;USNS Hoffman FPO AE 23485  
6809965343815790;4916225148126970;6108966827159220;2.0;353471330032743;8375401697407690;89331 Matthew Station East Timothyside   NE 40215-8990
6948940342904830;33942908076416800;7861659356097180;5.34;28389597501139000;6944721081139620;915 Williams Shores Suite 900 North Paula   NC 10613
952124690909136;6396503503603640;8700428328462170;4.28;4389003872305440;21397255402821400;983 Joseph Roads North Clintonstad   MH 00999
5853313639493810;5254805401559320;7288337749190470;4.38;49321057182795100;128531224421709;683 Garza Port Apt. 033 Susanview   IN 68879-6525
61875075973399200;5902141851898420;6152203519193570;4.18;35833393082558400;9750057736603530;213 Eaton Glen Port Zacharymouth   IN 79205-6001
8042226187579540;5930012206819080;7636755304242500;3.21;51383024133065400;16614354795672000;5790 Linda Drive South Kelseychester   NH 66506-0128
4106487217120560;5087521122089460;7099898550154300;5.45;37600687280749700;5572287841971010;757 Howard Via Lake William   NH 07208
6888598660700360;5638185034050450;5604893613996000;3.37;21688808304916900;871325261278003;91339 Page Haven Suite 833 Vegaland   WI 86775
7065739833482320;7253377051426280;6349965618078040;2.31;22743507226836400;12464851835210800;4892 Dana Landing Apt. 954 Cathytown   NC 83325
7819945501055390;50977627007872000;6163614759106180;2.01;5024104080211440;14911530301284200;914 Black Roads Suite 378 Jacquelinetown   DE 52211
63536049194399200;6642536177412530;7736523110766130;6.28;4584239380552850;15326820482178900;4370 Phillips Plain Apt. 677 Dudleyburgh   RI 34309
57191895611026500;610770305023875;6077955688117610;2.07;2151852516534980;6462481833677710;0551 Harris Mews Apt. 676 South Colleenstad   OK 76109
8873344803038330;47400321868086900;7914386739965970;4.0;32505916374085200;13979435134157200;5513 Ward Mission Suite 961 West Melissafort   NH 86610
46285838060984700;6388845620844630;876342663961033;3.42;4224601752925610;11533216041498000;4366 Lewis Crescent Suite 780 Paynefurt   VT 65844
7179986053364480;4633368993663820;7239251807549190;3.37;3317836639878680;11350306828346100;PSC 9249  Box 8264 APO AE 94608  
63700888280589000;6534634686597850;6014719301326300;2.07;5255441103422740;13124669735677700;1125 Timothy Landing Suite 089 North Michelleburgh   DE 43595-7674
61516100332024000;5447567552976500;780897522391095;4.26;4491321079613110;12240018708438100;4005 Desiree Circles Apt. 228 Kristinatown   CA 37998-8425
667495692031047;71564380494425600;6097469332990490;3.37;4655397582946530;13946376499772200;1630 Castillo Summit Apt. 619 East Karenborough   VA 26540-5015
8566889692937130;5332464490538580;766731597539315;6.49;2427272410670540;1218125212270380;40806 Gonzalez Ports Suite 735 Richardbury   LA 07364
53562403541019500;6323327764957110;4027930715527420;3.13;1796446990053380;2662988811183600;441 Ryan Courts Suite 717 Gonzalesport   NV 30350
6113478903279130;5510088341280160;6430482045315740;4.04;49167475978076300;10525676986714700;696 Morales Mount North Stephaniefurt   IL 15970-0880
7064317930953580;7863844807094260;7713449133790250;5.03;2429896807333170;1460450981476150;4119 Armstrong Garden Suite 396 Hawkinsville   AZ 45777
7663595319570630;5773928785645240;58984474281813200;3.41;39792551622714200;12053779110484200;4764 Kevin Turnpike North Kristy   MH 98016-2735
7422947175742800;67388553976019900;64868213152752000;2.24;20042993517793900;1110394025220740;27781 Emily Mission Suite 338 Diazfort   SD 77874
6874298731615540;6068787668687640;7316551473843880;4.44;340088818794718;12185662623615300;PSC 7604  Box 4292 APO AP 69437-0477  
4224580077990700;48780960447365200;73282739328446900;4.34;5367066263172070;8628658153196020;1221 Moore Parkways Suite 970 South Zachary   GA 88442
5763159790855490;56510927610406000;4960131756057520;4.27;3388418378749380;7051005115554460;483 Henry Locks Wilcoxtown   SD 27970
7106680865211020;45199725103404600;5765715831871170;2.44;4341988705392100;11121947521798600;37016 David Glens Apt. 820 North Sydneyborough   MA 23001-0912
7181375784204270;5135510991155970;76569900790712400;3.08;27307965579326000;10499813515831300;1566 Jesus Expressway Suite 832 Kathrynview   AK 07505
8015487151776150;700620019635548;5726046838707840;4.24;4560850108431060;1650269179842910;996 Cristina Park Marshallmouth   OK 70984
7122935796446470;4850190808725750;6978127663874530;4.15;27168842194332700;6997873190422730;979 Amanda Mills Apt. 740 Jamesmouth   IN 33835-2971
6518211557100690;3639344476733490;7014834535328310;4.12;32729596728195200;7791060224899120;97736 Brooks Lights Port Rhonda   PA 26349
6525821367695230;8254232785786490;78583832895736900;3.41;4435288381461400;1748474694094090;21023 Jennifer Summit Port Brittanyburgh   PR 59046
7998856868678160;535159560187626;72615103799744;4.11;5310981137591170;1550036518714000;PSC 0911  Box 4735 APO AE 04626-3158  
49664267567606900;450130156459174;57376758586584600;3.35;2940351205758920;5811349649442480;7886 Laurie Street Suite 487 Lindsayberg   OK 30647
7357939608518670;7590796627951140;8374680413455330;5.04;3736820506582660;15377656605684900;6624 Tina Trail Apt. 796 Annaside   MN 18320-8664
7586563460531870;5741840454136520;67876583333002000;3.37;30350780858898700;9750545664011220;27680 Kayla Garden Apt. 502 Lake Amytown   VT 21723-8240
7804880583217970;468121141214084;694796718403158;4.07;28727078203478700;9907256517571050;393 Mark Crescent Apt. 318 Sullivanmouth   MT 91498
6944629705195040;6258472410525430;7789669784820320;3.04;22578307872226900;10928433004067900;4123 Debbie Plain Juliatown   NE 39004
7300584732915090;4195004095725890;7409088159799870;3.02;3670621104179110;12173091294013500;6320 Christopher Spur Sergioborough   MA 62426-1311
7814685402436150;72590684323185900;6332473050254050;3.13;30040126521201100;1622261671857630;366 Olson Courts Wongton   GU 39226
6404276883566410;6762606526904870;838320810603904;4.23;2135091703536830;12884902684409200;53458 Daniel Locks Apt. 694 Flemingburgh   HI 86115-0628
9689901258750190;4396518014145270;69425310971467600;3.01;50292667717983200;169728149383007;69814 Parrish Lock East Micheal   SC 69549
7505977451664450;5566034503162790;8209029368314660;6.39;1869918703960820;12423169909078000;98184 Susan Bridge Aaronchester   MD 67130
9707616450304190;5960819538088460;6606163704752440;2.46;3991565677827080;19691941242238200;20831 Heather Common Suite 998 Lake Elizabeth   MS 95665-3322
7525020708354550;66190058438081300;65002339294460800;4.0;34098374800702100;1418723656984220;36847 George Turnpike Apt. 614 Wardside   FL 81978-4911
6109937529571290;5109617927015000;6595789570311530;4.18;3324911289730660;7444502293097170;6096 Mack Circles Apt. 436 Diazchester   IA 07399
43401441634812800;703677819173655;6627467480655790;3.42;24589410382891300;7368173769171780;67815 Hunt View Apt. 776 West Melaniefort   CO 84268-8523
7622851343731130;6297773988668450;840282228634109;5.04;46694142470115800;18205953672355500;86237 Cynthia Ranch Aprilton   GA 79580-2787
7069854806011790;4808135498090070;6191056965006280;3.26;26598064453565600;7991910381356800;202 Cody Club Lake Ruben   SD 83426
58719360488165900;6152436518370250;7427891612136060;4.35;4495701792132440;12962401123716300;96658 Virginia Village Apt. 406 Melissaton   VT 79035-8774
7323758305766310;71814723037382800;6499062262689240;2.31;3399511262510710;13417228359691400;5160 Anderson Forks Suite 782 North Emily   VA 86170-3249
50817790652061800;4473663283192590;7640863276666060;5.35;3481820950258090;7710020763374090;76188 Whitney Landing Apt. 911 East Shaneburgh   MT 56173-8113
6029770333134660;6577468443361750;7248681841413580;6.37;33621460620264900;12437481191462400;777 Heather Station New Danielborough   ME 21280
63558346002694700;6259884035038030;7081332747809090;4.48;3796965867038980;11380365950419100;48129 Collier Prairie Bridgesstad   SD 33921
6870461173657200;4917396066409610;7113702144211530;3.14;4018303473390230;10201459725180200;18094 Walker River Matthewmouth   IN 75818-3834
7299402314947750;6584041415025670;6579368086613840;3.4;4044996172994410;15070358737133000;673 Gibson Circles Suite 962 South Andrew   FL 87783-2655
53847549685326000;5400851894405200;60637345924100700;4.25;238526949556382;5698767748806280;7639 Alexandra Way Apt. 400 Mooneystad   ID 09802
6299219009994960;5913662974269460;7054529483120220;3.27;23116793379237900;8673110637470540;07743 Michael Glens Suite 132 Lake Gabrielashire   NE 68478
8300461836325750;4456986608542590;631780679845946;4.07;44194658519477700;132535450823022;297 Reynolds Greens Apt. 163 Jonathanstad   FL 82710
7369978263161960;8181252909677310;74240931560595400;5.07;3444589090093540;17109660356305000;18880 Ramos Loop Matthewborough   FL 68043
4483402158160530;6442184277644840;6362455875424290;4.34;4078438131572040;7574690222451190;24988 Roach Pines North Allisontown   PR 01335
6949574927095100;5960923958812680;9500832821384990;3.37;3624875862511970;1450786775373460;73212 Diane Camp Lake Maria   MO 55537-5224
7258189951488880;4288708647108260;6063472847558910;2.29;26765184245429700;10043400359426600;844 Charles Stream Samuelview   NJ 14509-7731
7690850551098580;49593957880837500;8882339498948970;3.43;5732284100143170;19579849443891200;0534 Palmer Canyon Suite 267 Tiffanymouth   NH 63798-5081
7065846101851440;6715244940857460;7579642062589580;6.34;3268878290206680;12621870415469800;402 Ortiz Shoals Suite 053 East Deannaview   OH 88507-7776
7240565003146070;4450607399921030;5734957109647140;2.4;32748786503869;7181870166164300;41617 Nicholas Ferry Suite 806 Perkinschester   VA 33951
6289364667848590;521298700162049;7694546767484310;4.5;3559355018460380;1271518964260620;0454 Brianna Radial Christopherhaven   MH 84564
